,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
981,090B010023,1521 NE CHELSEA DOWNS DR,2018-06-14,120000.0,1990,1268,1521 Ne Chelsea Downs Dr Rockdale County GA,090B010023-6/14/2018-120000.0,94.6372239747634,2018,2018,6,2018-6
982,011B010057,2831 SW STONE BRIDGE TR,2018-04-30,218245.0,1994,2649,2831 Sw Stone Bridge Tr Rockdale County GA,011B010057-4/30/2018-218245.0,82.38769346923367,2018,2018,4,2018-4
983,046A010261,2136 SE AMHERST TRL,2018-04-30,190523.0,1990,2394,2136 Se Amherst Trl Rockdale County GA,046A010261-4/30/2018-190523.0,79.58354218880535,2018,2018,4,2018-4
985,0070010157,2313 SW WHISPER WAY,2018-03-23,385000.0,2017,3007,2313 Sw Whisper Way Rockdale County GA,0070010157-3/23/2018-385000.0,128.03458596607913,2018,2018,3,2018-3
987,0350020020,3552 NW ENCHANTED LAKE CT,2018-05-21,169900.0,1973,1753,3552 Nw Enchanted Lake Ct Rockdale County GA,0350020020-5/21/2018-169900.0,96.91956645750143,2018,2018,5,2018-5
988,079C010382,3401 SE SALEM MILL TRL,2018-01-19,132000.0,2002,1664,3401 Se Salem Mill Trl Rockdale County GA,079C010382-1/19/2018-132000.0,79.32692307692308,2018,2018,1,2018-1
989,C380010035,1586 NW RIDGEVIEW DR,2018-05-04,140000.0,1973,1635,1586 Nw Ridgeview Dr Rockdale County GA,C380010035-5/4/2018-140000.0,85.62691131498471,2018,2018,5,2018-5
990,046A010117,267 SE BROOKWOOD WAY,2018-02-07,162000.0,1985,1740,267 Se Brookwood Way Rockdale County GA,046A010117-2/7/2018-162000.0,93.10344827586206,2018,2018,2,2018-2
991,0790020201,1460 SE BOURDON BELL DR,2018-03-29,253430.0,2018,3144,1460 Se Bourdon Bell Dr Rockdale County GA,0790020201-3/29/2018-253430.0,80.60750636132316,2018,2018,3,2018-3
992,0190020011,1996 NW GIBRALTER WAY,2018-04-25,155000.0,1972,1742,1996 Nw Gibralter Way Rockdale County GA,0190020011-4/25/2018-155000.0,88.97818599311137,2018,2018,4,2018-4
993,032B010047,4815 SW CAMDEN DR,2018-06-18,168000.0,1996,2754,4815 Sw Camden Dr Rockdale County GA,032B010047-6/18/2018-168000.0,61.00217864923747,2018,2018,6,2018-6
994,0290020113,2487 SW NUGGET DR,2018-03-26,73000.0,1987,938,2487 Sw Nugget Dr Rockdale County GA,0290020113-3/26/2018-73000.0,77.82515991471216,2018,2018,3,2018-3
995,076A020056,2003 SE HAYMARKET PL,2018-04-03,162000.0,1990,2484,2003 Se Haymarket Pl Rockdale County GA,076A020056-4/3/2018-162000.0,65.21739130434783,2018,2018,4,2018-4
996,0570050017,584 NW OAK CT,2018-05-08,179900.0,1970,2394,584 Nw Oak Ct Rockdale County GA,0570050017-5/8/2018-179900.0,75.14619883040936,2018,2018,5,2018-5
997,051C010018,4877 SE CHEROKEE WAY,2018-01-19,105000.0,1977,1272,4877 Se Cherokee Way Rockdale County GA,051C010018-1/19/2018-105000.0,82.54716981132076,2018,2018,1,2018-1
998,0820010011,4121 NE HARALSON MILL RD,2018-03-30,465000.0,2006,4417,4121 Ne Haralson Mill Rd Rockdale County GA,0820010011-3/30/2018-465000.0,105.27507357935251,2018,2018,3,2018-3
999,0790020118,1132 SE CARILLON DR,2018-02-27,270000.0,2017,3234,1132 Se Carillon Dr Rockdale County GA,0790020118-2/27/2018-270000.0,83.48794063079778,2018,2018,2,2018-2
1001,064B010164,2105 NE FARMDALE CRT,2018-04-26,288000.0,2017,3216,2105 Ne Farmdale Crt Rockdale County GA,064B010164-4/26/2018-288000.0,89.55223880597015,2018,2018,4,2018-4
1002,C39001125C,1661 SE WINCHESTER WAY,2018-04-27,65900.0,1989,1313,1661 Se Winchester Way Rockdale County GA,C39001125C-4/27/2018-65900.0,50.19040365575019,2018,2018,4,2018-4
1005,011B010034,3000 SW WATER BROOK DR,2018-05-03,138000.0,1992,2328,3000 Sw Water Brook Dr Rockdale County GA,011B010034-5/3/2018-138000.0,59.27835051546392,2018,2018,5,2018-5
1006,046A010121,305 SE WINDSOR WALK,2018-06-25,116257.0,1985,1456,305 Se Windsor Walk Rockdale County GA,046A010121-6/25/2018-116257.0,79.84684065934066,2018,2018,6,2018-6
1007,068A010082,1941 NE CORNERSTONE PASS,2018-06-04,151000.0,2006,2708,1941 Ne Cornerstone Pass Rockdale County GA,068A010082-6/4/2018-151000.0,55.76070901033973,2018,2018,6,2018-6
1008,045B010307,1507 SW SUGARPLUM PL,2018-05-30,106500.0,1989,1400,1507 Sw Sugarplum Pl Rockdale County GA,045B010307-5/30/2018-106500.0,76.07142857142857,2018,2018,5,2018-5
1009,049B010087,4101 SE SWEET WATER CT,2018-04-24,93000.0,1975,948,4101 Se Sweet Water Ct Rockdale County GA,049B010087-4/24/2018-93000.0,98.10126582278481,2018,2018,4,2018-4
1010,037001033H,2935 NW BONDS LAKE RD,2018-03-26,466500.0,2018,6146,2935 Nw Bonds Lake Rd Rockdale County GA,037001033H-3/26/2018-466500.0,75.90302635860722,2018,2018,3,2018-3
1011,047C010315,2787 SE BRIDLE PATH,2018-03-16,93000.0,1988,1452,2787 Se Bridle Path Rockdale County GA,047C010315-3/16/2018-93000.0,64.0495867768595,2018,2018,3,2018-3
1012,064B010034,2446 NE PLANTER'S MILL WAY,2018-01-23,228640.0,2017,2610,2446 Ne Planter'S Mill Way Rockdale County GA,064B010034-1/23/2018-228640.0,87.6015325670498,2018,2018,1,2018-1
1013,0410010128,1148 NW PINEDALE CIR,2018-04-26,62000.0,1983,1004,1148 Nw Pinedale Cir Rockdale County GA,0410010128-4/26/2018-62000.0,61.75298804780876,2018,2018,4,2018-4
1014,049A010242,946 SE SWEET BRIAR TRL,2018-04-10,165000.0,1977,2212,946 Se Sweet Briar Trl Rockdale County GA,049A010242-4/10/2018-165000.0,74.59312839059675,2018,2018,4,2018-4
1015,077A010045,2592 SE FIELDSTONE VIEW LN,2018-06-26,50000.0,1983,1664,2592 Se Fieldstone View Ln Rockdale County GA,077A010045-6/26/2018-50000.0,30.048076923076923,2018,2018,6,2018-6
1016,006001008L,2840 SW UNION CHURCH RD,2018-05-01,109000.0,1988,2677,2840 Sw Union Church Rd Rockdale County GA,006001008L-5/1/2018-109000.0,40.717220769518114,2018,2018,5,2018-5
1017,050A010327,111 SE SHADOW LAKE DR,2018-06-29,202000.0,1997,2199,111 Se Shadow Lake Dr Rockdale County GA,050A010327-6/29/2018-202000.0,91.8599363346976,2018,2018,6,2018-6
1019,0150020047,3300 SW BOLD SPRING DR,2018-04-03,190000.0,1993,2771,3300 Sw Bold Spring Dr Rockdale County GA,0150020047-4/3/2018-190000.0,68.56730422230241,2018,2018,4,2018-4
1021,C230040018,1421 NW SOUTH HICKS CIR,2018-01-08,85000.0,1964,1760,1421 Nw South Hicks Cir Rockdale County GA,C230040018-1/8/2018-85000.0,48.29545454545455,2018,2018,1,2018-1
1023,0660060107,100 NE ELLIS DR,2018-04-03,52000.0,2004,1806,100 Ne Ellis Dr Rockdale County GA,0660060107-4/3/2018-52000.0,28.792912513842747,2018,2018,4,2018-4
1024,0790020182,1512 SE KATHRYN'S GLEN DR,2018-04-27,250470.0,2017,2803,1512 Se Kathryn'S Glen Dr Rockdale County GA,0790020182-4/27/2018-250470.0,89.35783089546914,2018,2018,4,2018-4
1025,0780050016,897 SE KING DR,2018-01-19,79000.0,1970,1008,897 Se King Dr Rockdale County GA,0780050016-1/19/2018-79000.0,78.37301587301587,2018,2018,1,2018-1
1026,077C010144,1721 SE GREYSTONE TRAC,2018-05-07,219000.0,1996,2376,1721 Se Greystone Trac Rockdale County GA,077C010144-5/7/2018-219000.0,92.17171717171718,2018,2018,5,2018-5
1027,033A010032,4029 SW RIVER GARDEN CIR,2018-06-15,131000.0,2001,1721,4029 Sw River Garden Cir Rockdale County GA,033A010032-6/15/2018-131000.0,76.11853573503777,2018,2018,6,2018-6
1028,046B010080,1418 SE HILLSIDE PL,2018-06-18,120000.0,1987,1565,1418 Se Hillside Pl Rockdale County GA,046B010080-6/18/2018-120000.0,76.6773162939297,2018,2018,6,2018-6
1029,075A010176,1789 SE HICKORY ST,2018-05-10,95000.0,1972,2002,1789 Se Hickory St Rockdale County GA,075A010176-5/10/2018-95000.0,47.45254745254745,2018,2018,5,2018-5
1030,075A010225,1661 SE OAK FOREST DR,2018-06-21,96903.0,1972,2038,1661 Se Oak Forest Dr Rockdale County GA,075A010225-6/21/2018-96903.0,47.54808635917566,2018,2018,6,2018-6
1031,0190050036,2675 NW ROCKBRIDGE RD,2018-01-31,106100.0,1988,1619,2675 Nw Rockbridge Rd Rockdale County GA,0190050036-1/31/2018-106100.0,65.53428042001235,2018,2018,1,2018-1
1032,031A010118,3889 SW POINTERS WAY,2018-03-23,143200.0,1988,1910,3889 Sw Pointers Way Rockdale County GA,031A010118-3/23/2018-143200.0,74.9738219895288,2018,2018,3,2018-3
1033,031A010188,4301 SW TROUPE SMITH RD,2018-02-09,162500.0,2002,2296,4301 Sw Troupe Smith Rd Rockdale County GA,031A010188-2/9/2018-162500.0,70.77526132404181,2018,2018,2,2018-2
1034,0750010040,972 SE REMINGTON DR,2018-05-03,107000.0,1974,1856,972 Se Remington Dr Rockdale County GA,0750010040-5/3/2018-107000.0,57.650862068965516,2018,2018,5,2018-5
1035,011A010007,749 SW HAVENRIDGE DR,2018-06-11,116000.0,1972,1460,749 Sw Havenridge Dr Rockdale County GA,011A010007-6/11/2018-116000.0,79.45205479452055,2018,2018,6,2018-6
1036,064B010120,2435 NE PLANTER'S MILL WAY,2018-01-19,203990.0,2017,3018,2435 Ne Planter'S Mill Way Rockdale County GA,064B010120-1/19/2018-203990.0,67.59111994698476,2018,2018,1,2018-1
1037,0840010047,1209 NE GRANDE VIEW,2018-04-10,500000.0,2001,4382,1209 Ne Grande View Rockdale County GA,0840010047-4/10/2018-500000.0,114.10314924691922,2018,2018,4,2018-4
1038,0790020224,1490 SE BOURDON BELL DR,2018-06-29,333685.0,2018,3909,1490 Se Bourdon Bell Dr Rockdale County GA,0790020224-6/29/2018-333685.0,85.36326426195959,2018,2018,6,2018-6
1039,010A010025,1301 SW STONELEIGH DR,2018-04-18,95000.0,1997,1633,1301 Sw Stoneleigh Dr Rockdale County GA,010A010025-4/18/2018-95000.0,58.17513778322107,2018,2018,4,2018-4
1040,C39001130B,1699 SE WINCHESTER WAY,2018-01-23,84000.0,1989,1080,1699 Se Winchester Way Rockdale County GA,C39001130B-1/23/2018-84000.0,77.77777777777777,2018,2018,1,2018-1
1043,0410010190,1520 NW PINE CONE LN,2018-02-07,92500.0,1985,1260,1520 Nw Pine Cone Ln Rockdale County GA,0410010190-2/7/2018-92500.0,73.41269841269842,2018,2018,2,2018-2
1044,050A010029,1045 SE PLANTATION BLVD,2018-04-30,150000.0,1988,1658,1045 Se Plantation Blvd Rockdale County GA,050A010029-4/30/2018-150000.0,90.47044632086852,2018,2018,4,2018-4
1045,008A010084,3204 SW BRIGADIER WAY,2018-06-29,303000.0,2004,3028,3204 Sw Brigadier Way Rockdale County GA,008A010084-6/29/2018-303000.0,100.06605019815059,2018,2018,6,2018-6
1046,052001002B,4393 NW MINK LIVSEY RD,2018-06-29,148000.0,1973,1535,4393 Nw Mink Livsey Rd Rockdale County GA,052001002B-6/29/2018-148000.0,96.41693811074919,2018,2018,6,2018-6
1047,064A010151,2247 NE BLUE RIDGE LN,2018-06-29,190000.0,2003,2612,2247 Ne Blue Ridge Ln Rockdale County GA,064A010151-6/29/2018-190000.0,72.74119448698316,2018,2018,6,2018-6
1048,0690010398,2083 NE BELMONT CIR,2018-06-29,137490.0,2018,1784,2083 Ne Belmont Cir Rockdale County GA,0690010398-6/29/2018-137490.0,77.06838565022422,2018,2018,6,2018-6
1049,041B010124,1600 NW HONEYSUCKLE PATH,2018-06-29,144000.0,2007,1938,1600 Nw Honeysuckle Path Rockdale County GA,041B010124-6/29/2018-144000.0,74.30340557275542,2018,2018,6,2018-6
1050,051B010139,5043 SE LAKE FOREST DR,2018-06-29,215000.0,1979,1776,5043 Se Lake Forest Dr Rockdale County GA,051B010139-6/29/2018-215000.0,121.05855855855856,2018,2018,6,2018-6
1051,026A010046,2617 SW OLDE IVY LN,2018-06-29,225000.0,2001,3182,2617 Sw Olde Ivy Ln Rockdale County GA,026A010046-6/29/2018-225000.0,70.71024512884978,2018,2018,6,2018-6
1052,064B010005,2012 NE HARVEST MILL RUN,2018-06-29,261490.0,2018,3092,2012 Ne Harvest Mill Run Rockdale County GA,064B010005-6/29/2018-261490.0,84.56985769728331,2018,2018,6,2018-6
1053,0690010162,1638 NE VILLAGE PLACE CIR,2018-06-29,160000.0,2003,1934,1638 Ne Village Place Cir Rockdale County GA,0690010162-6/29/2018-160000.0,82.7300930713547,2018,2018,6,2018-6
1054,045B010229,1433 SW CHERRY HILL RD,2018-06-29,114000.0,1987,1400,1433 Sw Cherry Hill Rd Rockdale County GA,045B010229-6/29/2018-114000.0,81.42857142857143,2018,2018,6,2018-6
1055,049A010478,624 SE CLUBLAND CIR,2018-06-29,233400.0,1989,2119,624 Se Clubland Cir Rockdale County GA,049A010478-6/29/2018-233400.0,110.14629542236904,2018,2018,6,2018-6
1056,0300010099,2600 SW TUCKER MILL RD,2018-06-29,240000.0,1981,2444,2600 Sw Tucker Mill Rd Rockdale County GA,0300010099-6/29/2018-240000.0,98.19967266775778,2018,2018,6,2018-6
1057,0570030003,1436 NW NORTHSIDE DR,2018-06-29,65000.0,1953,1432,1436 Nw Northside Dr Rockdale County GA,0570030003-6/29/2018-65000.0,45.391061452513966,2018,2018,6,2018-6
1058,041B010187,1925 NW MILLSTREAM HOLLOW,2018-06-28,147500.0,2018,1589,1925 Nw Millstream Hollow Rockdale County GA,041B010187-6/28/2018-147500.0,92.82567652611705,2018,2018,6,2018-6
1059,077C010190,1671 SE BRENTWOOD CROSSING,2018-06-28,229000.0,1995,2712,1671 Se Brentwood Crossing Rockdale County GA,077C010190-6/28/2018-229000.0,84.43952802359883,2018,2018,6,2018-6
1060,0520010013,356 NW PLEASANT HILL RD,2018-06-28,120000.0,1964,1516,356 Nw Pleasant Hill Rd Rockdale County GA,0520010013-6/28/2018-120000.0,79.15567282321899,2018,2018,6,2018-6
1061,0770020107,2754 SE HARVEST DR,2018-06-28,289900.0,1985,2674,2754 Se Harvest Dr Rockdale County GA,0770020107-6/28/2018-289900.0,108.41436050860135,2018,2018,6,2018-6
1062,0690010338,2072 NE BELMONT CIR,2018-06-27,133490.0,2018,1624,2072 Ne Belmont Cir Rockdale County GA,0690010338-6/27/2018-133490.0,82.19827586206897,2018,2018,6,2018-6
1063,0140010049,2560 SW SYCAMORE DR,2018-06-27,401000.0,2007,3256,2560 Sw Sycamore Dr Rockdale County GA,0140010049-6/27/2018-401000.0,123.15724815724816,2018,2018,6,2018-6
1064,0330010036,1700 SW BAILEY CREEK RD,2018-06-27,335000.0,1985,3360,1700 Sw Bailey Creek Rd Rockdale County GA,0330010036-6/27/2018-335000.0,99.70238095238095,2018,2018,6,2018-6
1065,054001005A,1250 NE HI ROC RD,2018-06-27,92000.0,1946,888,1250 Ne Hi Roc Rd Rockdale County GA,054001005A-6/27/2018-92000.0,103.6036036036036,2018,2018,6,2018-6
1066,041B010195,1957 NW MILLSTREAM HOLLOW,2018-06-26,145900.0,2018,1589,1957 Nw Millstream Hollow Rockdale County GA,041B010195-6/26/2018-145900.0,91.81875393329138,2018,2018,6,2018-6
1067,0410010049,1143 NW FOREST VILLA DR,2018-06-26,56000.0,1974,1214,1143 Nw Forest Villa Dr Rockdale County GA,0410010049-6/26/2018-56000.0,46.12850082372323,2018,2018,6,2018-6
1068,0200010051,2129 NW LAKE ROCKAWAY RD,2018-06-25,154900.0,1987,1790,2129 Nw Lake Rockaway Rd Rockdale County GA,0200010051-6/25/2018-154900.0,86.53631284916202,2018,2018,6,2018-6
1069,0590010003,70 NW BETHEL RD,2018-06-25,93000.0,1900,600,70 Nw Bethel Rd Rockdale County GA,0590010003-6/25/2018-93000.0,155.0,2018,2018,6,2018-6
1070,0780030010,771 SE BLUEBIRD DR,2018-06-25,95000.0,1972,1848,771 Se Bluebird Dr Rockdale County GA,0780030010-6/25/2018-95000.0,51.40692640692641,2018,2018,6,2018-6
1071,010C010033,3204 SW CRANBERRY WAY,2018-06-25,391784.0,2018,3688,3204 Sw Cranberry Way Rockdale County GA,010C010033-6/25/2018-391784.0,106.23210412147506,2018,2018,6,2018-6
1072,032B010086,1710 SW OLD DOVER WAY,2018-06-25,190000.0,1998,2153,1710 Sw Old Dover Way Rockdale County GA,032B010086-6/25/2018-190000.0,88.24895494658615,2018,2018,6,2018-6
1073,079B010075,3308 SE OLD SALEM RD,2018-06-25,160000.0,1966,2346,3308 Se Old Salem Rd Rockdale County GA,079B010075-6/25/2018-160000.0,68.20119352088662,2018,2018,6,2018-6
1074,010C010050,2957 SW ASH GROVE DR,2018-06-25,373425.0,2018,3663,2957 Sw Ash Grove Dr Rockdale County GA,010C010050-6/25/2018-373425.0,101.94512694512694,2018,2018,6,2018-6
1075,076A010026,2153 SE KING FOREST DR,2018-06-25,165000.0,1972,2029,2153 Se King Forest Dr Rockdale County GA,076A010026-6/25/2018-165000.0,81.32084770823066,2018,2018,6,2018-6
1076,010C010038,2999 SW ASH GROVE DR,2018-06-22,392950.0,2017,3538,2999 Sw Ash Grove Dr Rockdale County GA,010C010038-6/22/2018-392950.0,111.06557377049181,2018,2018,6,2018-6
1077,010C010036,2994 SW ASH GROVE DR,2018-06-22,385300.0,2018,3723,2994 Sw Ash Grove Dr Rockdale County GA,010C010036-6/22/2018-385300.0,103.4918076819769,2018,2018,6,2018-6
1078,038A010003,2516 NW PACES LANDING DR,2018-06-22,147000.0,1972,1693,2516 Nw Paces Landing Dr Rockdale County GA,038A010003-6/22/2018-147000.0,86.82811577082103,2018,2018,6,2018-6
1079,0420010005,1091 NW MOUNTAIN VIEW RD,2018-06-22,67500.0,1964,1320,1091 Nw Mountain View Rd Rockdale County GA,0420010005-6/22/2018-67500.0,51.13636363636363,2018,2018,6,2018-6
1080,041B010183,1909 NW MILLSTREAM HOLLOW,2018-06-22,145400.0,2018,1589,1909 Nw Millstream Hollow Rockdale County GA,041B010183-6/22/2018-145400.0,91.50409062303335,2018,2018,6,2018-6
1081,050001015B,285 SE COWAN RD,2018-06-22,234900.0,1983,1600,285 Se Cowan Rd Rockdale County GA,050001015B-6/22/2018-234900.0,146.8125,2018,2018,6,2018-6
1082,0930010090,2553 NE OLD COVINGTON RD,2018-06-22,369000.0,2006,3610,2553 Ne Old Covington Rd Rockdale County GA,0930010090-6/22/2018-369000.0,102.21606648199446,2018,2018,6,2018-6
1083,077E010068,2400 SE HAMPSHIRE COVE,2018-06-22,145000.0,2000,1440,2400 Se Hampshire Cove Rockdale County GA,077E010068-6/22/2018-145000.0,100.69444444444444,2018,2018,6,2018-6
1084,025A010113,2213 SW BRIARWOOD CIR,2018-06-22,150000.0,1978,1588,2213 Sw Briarwood Cir Rockdale County GA,025A010113-6/22/2018-150000.0,94.45843828715365,2018,2018,6,2018-6
1085,047C010359,915 SE CURRY CIR,2018-06-22,110000.0,1978,1478,915 Se Curry Cir Rockdale County GA,047C010359-6/22/2018-110000.0,74.42489851150204,2018,2018,6,2018-6
1086,0790020219,1480 SE BOURDON BELL DR,2018-06-22,333205.0,2018,3832,1480 Se Bourdon Bell Dr Rockdale County GA,0790020219-6/22/2018-333205.0,86.95328810020877,2018,2018,6,2018-6
1087,080A010220,1109 SE BROOKFIELD DR,2018-06-21,227000.0,1991,2471,1109 Se Brookfield Dr Rockdale County GA,080A010220-6/21/2018-227000.0,91.86564144071227,2018,2018,6,2018-6
1088,0790020226,1493 SE BOURDON BELL DR,2018-06-20,350460.0,2018,3832,1493 Se Bourdon Bell Dr Rockdale County GA,0790020226-6/20/2018-350460.0,91.45615866388309,2018,2018,6,2018-6
1089,079D010202,1407 SE WINDY HILL CT,2018-06-19,143500.0,1991,1476,1407 Se Windy Hill Ct Rockdale County GA,079D010202-6/19/2018-143500.0,97.22222222222223,2018,2018,6,2018-6
1090,0360030022,3032 NW HIGHWAY 20,2018-06-19,73000.0,1970,1075,3032 Nw Highway 20 Rockdale County GA,0360030022-6/19/2018-73000.0,67.90697674418605,2018,2018,6,2018-6
1091,046B010326,2231 SE WEATHERSTONE CIR,2018-06-19,236000.0,1991,2568,2231 Se Weatherstone Cir Rockdale County GA,046B010326-6/19/2018-236000.0,91.90031152647975,2018,2018,6,2018-6
1092,079A010067,1074 SE DUKE DR,2018-06-19,111000.0,1972,1108,1074 Se Duke Dr Rockdale County GA,079A010067-6/19/2018-111000.0,100.18050541516246,2018,2018,6,2018-6
1093,051A010272,1780 SW WINDSONG DR,2018-06-19,299900.0,1987,2738,1780 Sw Windsong Dr Rockdale County GA,051A010272-6/19/2018-299900.0,109.53250547845143,2018,2018,6,2018-6
1094,0790020069,1408 SE WINDY RIDGE CT,2018-06-18,170000.0,1995,1792,1408 Se Windy Ridge Ct Rockdale County GA,0790020069-6/18/2018-170000.0,94.86607142857143,2018,2018,6,2018-6
1095,0800010004,3852 SE HIGHWAY 20,2018-06-18,65000.0,1958,2025,3852 Se Highway 20 Rockdale County GA,0800010004-6/18/2018-65000.0,32.098765432098766,2018,2018,6,2018-6
1096,050A010155,1144 SE PLANTATION DR,2018-06-18,143000.0,1989,1535,1144 Se Plantation Dr Rockdale County GA,050A010155-6/18/2018-143000.0,93.15960912052117,2018,2018,6,2018-6
1097,0920010030,2670 NE GLENDALE DR,2018-06-18,70000.0,1971,1494,2670 Ne Glendale Dr Rockdale County GA,0920010030-6/18/2018-70000.0,46.85408299866131,2018,2018,6,2018-6
1098,093A010085,2420 SE FAIRVIEW RD,2018-06-15,125000.0,1971,1926,2420 Se Fairview Rd Rockdale County GA,093A010085-6/15/2018-125000.0,64.90134994807892,2018,2018,6,2018-6
1099,093D010139,3044 SE AVONDALE BLVD,2018-06-15,190000.0,2016,2200,3044 Se Avondale Blvd Rockdale County GA,093D010139-6/15/2018-190000.0,86.36363636363636,2018,2018,6,2018-6
1100,007001008F,3500 SW WOODSIDE DR,2018-06-15,199900.0,1987,1717,3500 Sw Woodside Dr Rockdale County GA,007001008F-6/15/2018-199900.0,116.42399534071055,2018,2018,6,2018-6
1101,C270010025,1001 NE PINE ST,2018-06-15,100000.0,1960,1470,1001 Ne Pine St Rockdale County GA,C270010025-6/15/2018-100000.0,68.02721088435374,2018,2018,6,2018-6
1102,027A010172,2014 SW LOST FOREST LN,2018-06-14,125000.0,1977,1477,2014 Sw Lost Forest Ln Rockdale County GA,027A010172-6/14/2018-125000.0,84.63100880162492,2018,2018,6,2018-6
1103,041B010196,1961 NW MILLSTREAM HOLLOW,2018-06-14,144700.0,2018,1589,1961 Nw Millstream Hollow Rockdale County GA,041B010196-6/14/2018-144700.0,91.06356198867212,2018,2018,6,2018-6
1104,041B010245,1954 NW MILLSTREAM HOLLOW,2018-06-14,143500.0,2017,1589,1954 Nw Millstream Hollow Rockdale County GA,041B010245-6/14/2018-143500.0,90.30837004405286,2018,2018,6,2018-6
1105,076A020084,1297 SE SAXONY DR,2018-06-13,249900.0,1992,1986,1297 Se Saxony Dr Rockdale County GA,076A020084-6/13/2018-249900.0,125.83081570996978,2018,2018,6,2018-6
1106,079D010013,3724 SE WINDY HILL DR,2018-06-13,148000.0,1989,1446,3724 Se Windy Hill Dr Rockdale County GA,079D010013-6/13/2018-148000.0,102.35131396957124,2018,2018,6,2018-6
1107,0260010075,1392 SW MOURNING DOVE DR,2018-06-12,260000.0,1990,2920,1392 Sw Mourning Dove Dr Rockdale County GA,0260010075-6/12/2018-260000.0,89.04109589041096,2018,2018,6,2018-6
1108,010C010014,3005 SW THIMBLEBERRY TR,2018-06-12,336650.0,2018,3682,3005 Sw Thimbleberry Tr Rockdale County GA,010C010014-6/12/2018-336650.0,91.43128734383487,2018,2018,6,2018-6
1109,091A010049,3804 NE BELMONT CROSSING,2018-06-11,265000.0,2007,3300,3804 Ne Belmont Crossing Rockdale County GA,091A010049-6/11/2018-265000.0,80.3030303030303,2018,2018,6,2018-6
1110,0190030014,2617 NW LAKE CAPRI DR,2018-06-11,129900.0,1976,1810,2617 Nw Lake Capri Dr Rockdale County GA,0190030014-6/11/2018-129900.0,71.76795580110497,2018,2018,6,2018-6
1111,051B010100,624 SE EDGEWATER CIR,2018-06-11,181000.0,1987,1671,624 Se Edgewater Cir Rockdale County GA,051B010100-6/11/2018-181000.0,108.3183722321963,2018,2018,6,2018-6
1112,025A010402,2217 SW BRANDON LN,2018-06-11,195000.0,1997,2078,2217 Sw Brandon Ln Rockdale County GA,025A010402-6/11/2018-195000.0,93.84023099133782,2018,2018,6,2018-6
1113,050A010367,742 SW LYNN MILAM LN,2018-06-11,222900.0,2000,3004,742 Sw Lynn Milam Ln Rockdale County GA,050A010367-6/11/2018-222900.0,74.20106524633822,2018,2018,6,2018-6
1114,044001012A,1460 SW EBENEZER RD,2018-06-08,189900.0,1987,2194,1460 Sw Ebenezer Rd Rockdale County GA,044001012A-6/8/2018-189900.0,86.5542388331814,2018,2018,6,2018-6
1115,079D010026,3729 SE WINDY HILL DR,2018-06-08,140000.0,1989,1512,3729 Se Windy Hill Dr Rockdale County GA,079D010026-6/8/2018-140000.0,92.5925925925926,2018,2018,6,2018-6
1116,0780100020,855 SE SHERBROOKE DR,2018-06-08,143500.0,1973,2187,855 Se Sherbrooke Dr Rockdale County GA,0780100020-6/8/2018-143500.0,65.61499771376315,2018,2018,6,2018-6
1117,080C010029,1054 SE TONY VALLEY DR,2018-06-08,122000.0,1973,2448,1054 Se Tony Valley Dr Rockdale County GA,080C010029-6/8/2018-122000.0,49.83660130718954,2018,2018,6,2018-6
1118,082002001E,3791 NE ZINGARA RD,2018-06-08,135000.0,1989,1549,3791 Ne Zingara Rd Rockdale County GA,082002001E-6/8/2018-135000.0,87.15300193673338,2018,2018,6,2018-6
1119,0160010073,4881 SW UNION CHURCH RD,2018-06-05,295000.0,1996,2781,4881 Sw Union Church Rd Rockdale County GA,0160010073-6/5/2018-295000.0,106.07695073714491,2018,2018,6,2018-6
1120,077C010181,1643 SE BRIARLEA PATH,2018-06-05,255000.0,1994,3521,1643 Se Briarlea Path Rockdale County GA,077C010181-6/5/2018-255000.0,72.42260721385969,2018,2018,6,2018-6
1121,012A010077,3008 SW GARLAND WAY,2018-06-05,230000.0,1999,1781,3008 Sw Garland Way Rockdale County GA,012A010077-6/5/2018-230000.0,129.1409320606401,2018,2018,6,2018-6
1122,051A010080,5280 SW DEER RUN DR,2018-06-05,135900.0,1973,2025,5280 Sw Deer Run Dr Rockdale County GA,051A010080-6/5/2018-135900.0,67.11111111111111,2018,2018,6,2018-6
1123,C090020037,2110 SW APPALOOSA WAY,2018-06-04,130000.0,2004,1310,2110 Sw Appaloosa Way Rockdale County GA,C090020037-6/4/2018-130000.0,99.23664122137404,2018,2018,6,2018-6
1124,077D010370,2105 SE TORBAY DR,2018-06-04,295000.0,2004,3271,2105 Se Torbay Dr Rockdale County GA,077D010370-6/4/2018-295000.0,90.1864873127484,2018,2018,6,2018-6
1125,0140020051,2044 SW MILLSTONE DR,2018-06-01,255850.0,2003,3383,2044 Sw Millstone Dr Rockdale County GA,0140020051-6/1/2018-255850.0,75.62814070351759,2018,2018,6,2018-6
1126,055001024F,2324 NW WILSON RD,2018-06-01,185000.0,1972,1481,2324 Nw Wilson Rd Rockdale County GA,055001024F-6/1/2018-185000.0,124.91559756921,2018,2018,6,2018-6
